   0.0000000e+00   0.0000000e+00
   8.5085085e-02   6.2894333e-03
   1.7017017e-01   1.2578618e-02
   2.5525526e-01   1.8867305e-02
   3.4034034e-01   2.5155245e-02
   4.2542543e-01   3.1442191e-02
   5.1051051e-01   3.7727893e-02
   5.9559560e-01   4.4012102e-02
   6.8068068e-01   5.0294570e-02
   7.6576577e-01   5.6575049e-02
   8.5085085e-01   6.2853290e-02
   9.3593594e-01   6.9129045e-02
   1.0210210e+00   7.5402065e-02
   1.1061061e+00   8.1672102e-02
   1.1911912e+00   8.7938908e-02
   1.2762763e+00   9.4202236e-02
   1.3613614e+00   1.0046184e-01
   1.4464464e+00   1.0671747e-01
   1.5315315e+00   1.1296887e-01
   1.6166166e+00   1.1921581e-01
   1.7017017e+00   1.2545803e-01
   1.7867868e+00   1.3169529e-01
   1.8718719e+00   1.3792734e-01
   1.9569570e+00   1.4415393e-01
   2.0420420e+00   1.5037482e-01
   2.1271271e+00   1.5658976e-01
   2.2122122e+00   1.6279851e-01
   2.2972973e+00   1.6900082e-01
   2.3823824e+00   1.7519644e-01
   2.4674675e+00   1.8138514e-01
   2.5525526e+00   1.8756665e-01
   2.6376376e+00   1.9374075e-01
   2.7227227e+00   1.9990719e-01
   2.8078078e+00   2.0606571e-01
   2.8928929e+00   2.1221609e-01
   2.9779780e+00   2.1835807e-01
   3.0630631e+00   2.2449141e-01
   3.1481481e+00   2.3061587e-01
   3.2332332e+00   2.3673121e-01
   3.3183183e+00   2.4283719e-01
   3.4034034e+00   2.4893355e-01
   3.4884885e+00   2.5502008e-01
   3.5735736e+00   2.6109651e-01
   3.6586587e+00   2.6716262e-01
   3.7437437e+00   2.7321815e-01
   3.8288288e+00   2.7926288e-01
   3.9139139e+00   2.8529657e-01
   3.9989990e+00   2.9131896e-01
   4.0840841e+00   2.9732984e-01
   4.1691692e+00   3.0332895e-01
   4.2542543e+00   3.0931606e-01
   4.3393393e+00   3.1529094e-01
   4.4244244e+00   3.2125334e-01
   4.5095095e+00   3.2720304e-01
   4.5945946e+00   3.3313979e-01
   4.6796797e+00   3.3906337e-01
   4.7647648e+00   3.4497353e-01
   4.8498498e+00   3.5087005e-01
   4.9349349e+00   3.5675269e-01
   5.0200200e+00   3.6262121e-01
   5.1051051e+00   3.6847539e-01
   5.1901902e+00   3.7431500e-01
   5.2752753e+00   3.8013980e-01
   5.3603604e+00   3.8594956e-01
   5.4454454e+00   3.9174405e-01
   5.5305305e+00   3.9752305e-01
   5.6156156e+00   4.0328632e-01
   5.7007007e+00   4.0903364e-01
   5.7857858e+00   4.1476478e-01
   5.8708709e+00   4.2047951e-01
   5.9559560e+00   4.2617761e-01
   6.0410410e+00   4.3185885e-01
   6.1261261e+00   4.3752301e-01
   6.2112112e+00   4.4316986e-01
   6.2962963e+00   4.4879918e-01
   6.3813814e+00   4.5441075e-01
   6.4664665e+00   4.6000434e-01
   6.5515516e+00   4.6557973e-01
   6.6366366e+00   4.7113671e-01
   6.7217217e+00   4.7667505e-01
   6.8068068e+00   4.8219453e-01
   6.8918919e+00   4.8769494e-01
   6.9769770e+00   4.9317606e-01
   7.0620621e+00   4.9863767e-01
   7.1471471e+00   5.0407956e-01
   7.2322322e+00   5.0950150e-01
   7.3173173e+00   5.1490329e-01
   7.4024024e+00   5.2028471e-01
   7.4874875e+00   5.2564555e-01
   7.5725726e+00   5.3098560e-01
   7.6576577e+00   5.3630464e-01
   7.7427427e+00   5.4160247e-01
   7.8278278e+00   5.4687888e-01
   7.9129129e+00   5.5213365e-01
   7.9979980e+00   5.5736658e-01
   8.0830831e+00   5.6257746e-01
   8.1681682e+00   5.6776609e-01
   8.2532533e+00   5.7293225e-01
   8.3383383e+00   5.7807576e-01
   8.4234234e+00   5.8319640e-01
   8.5085085e+00   5.8829397e-01
   8.5935936e+00   5.9336826e-01
   8.6786787e+00   5.9841909e-01
   8.7637638e+00   6.0344624e-01
   8.8488488e+00   6.0844952e-01
   8.9339339e+00   6.1342873e-01
   9.0190190e+00   6.1838368e-01
   9.1041041e+00   6.2331417e-01
   9.1891892e+00   6.2822000e-01
   9.2742743e+00   6.3310098e-01
   9.3593594e+00   6.3795691e-01
   9.4444444e+00   6.4278761e-01
   9.5295295e+00   6.4759288e-01
   9.6146146e+00   6.5237254e-01
   9.6996997e+00   6.5712639e-01
   9.7847848e+00   6.6185424e-01
   9.8698699e+00   6.6655591e-01
   9.9549550e+00   6.7123122e-01
   1.0040040e+01   6.7587997e-01
   1.0125125e+01   6.8050199e-01
   1.0210210e+01   6.8509709e-01
   1.0295295e+01   6.8966509e-01
   1.0380380e+01   6.9420581e-01
   1.0465465e+01   6.9871906e-01
   1.0550551e+01   7.0320468e-01
   1.0635636e+01   7.0766248e-01
   1.0720721e+01   7.1209229e-01
   1.0805806e+01   7.1649392e-01
   1.0890891e+01   7.2086722e-01
   1.0975976e+01   7.2521200e-01
   1.1061061e+01   7.2952809e-01
   1.1146146e+01   7.3381533e-01
   1.1231231e+01   7.3807353e-01
   1.1316316e+01   7.4230254e-01
   1.1401401e+01   7.4650219e-01
   1.1486486e+01   7.5067231e-01
   1.1571572e+01   7.5481273e-01
   1.1656657e+01   7.5892329e-01
   1.1741742e+01   7.6300383e-01
   1.1826827e+01   7.6705419e-01
   1.1911912e+01   7.7107421e-01
   1.1996997e+01   7.7506373e-01
   1.2082082e+01   7.7902259e-01
   1.2167167e+01   7.8295063e-01
   1.2252252e+01   7.8684770e-01
   1.2337337e+01   7.9071364e-01
   1.2422422e+01   7.9454830e-01
   1.2507508e+01   7.9835154e-01
   1.2592593e+01   8.0212319e-01
   1.2677678e+01   8.0586312e-01
   1.2762763e+01   8.0957116e-01
   1.2847848e+01   8.1324719e-01
   1.2932933e+01   8.1689104e-01
   1.3018018e+01   8.2050258e-01
   1.3103103e+01   8.2408166e-01
   1.3188188e+01   8.2762814e-01
   1.3273273e+01   8.3114188e-01
   1.3358358e+01   8.3462275e-01
   1.3443443e+01   8.3807060e-01
   1.3528529e+01   8.4148530e-01
   1.3613614e+01   8.4486671e-01
   1.3698699e+01   8.4821470e-01
   1.3783784e+01   8.5152914e-01
   1.3868869e+01   8.5480989e-01
   1.3953954e+01   8.5805683e-01
   1.4039039e+01   8.6126983e-01
   1.4124124e+01   8.6444876e-01
   1.4209209e+01   8.6759349e-01
   1.4294294e+01   8.7070390e-01
   1.4379379e+01   8.7377987e-01
   1.4464464e+01   8.7682128e-01
   1.4549550e+01   8.7982800e-01
   1.4634635e+01   8.8279991e-01
   1.4719720e+01   8.8573691e-01
   1.4804805e+01   8.8863887e-01
   1.4889890e+01   8.9150567e-01
   1.4974975e+01   8.9433721e-01
   1.5060060e+01   8.9713338e-01
   1.5145145e+01   8.9989405e-01
   1.5230230e+01   9.0261913e-01
   1.5315315e+01   9.0530850e-01
   1.5400400e+01   9.0796206e-01
   1.5485485e+01   9.1057970e-01
   1.5570571e+01   9.1316133e-01
   1.5655656e+01   9.1570683e-01
   1.5740741e+01   9.1821611e-01
   1.5825826e+01   9.2068906e-01
   1.5910911e+01   9.2312560e-01
   1.5995996e+01   9.2552562e-01
   1.6081081e+01   9.2788903e-01
   1.6166166e+01   9.3021573e-01
   1.6251251e+01   9.3250564e-01
   1.6336336e+01   9.3475866e-01
   1.6421421e+01   9.3697470e-01
   1.6506507e+01   9.3915368e-01
   1.6591592e+01   9.4129551e-01
   1.6676677e+01   9.4340010e-01
   1.6761762e+01   9.4546737e-01
   1.6846847e+01   9.4749725e-01
   1.6931932e+01   9.4948964e-01
   1.7017017e+01   9.5144447e-01
   1.7102102e+01   9.5336167e-01
   1.7187187e+01   9.5524116e-01
   1.7272272e+01   9.5708286e-01
   1.7357357e+01   9.5888669e-01
   1.7442442e+01   9.6065260e-01
   1.7527528e+01   9.6238051e-01
   1.7612613e+01   9.6407035e-01
   1.7697698e+01   9.6572205e-01
   1.7782783e+01   9.6733555e-01
   1.7867868e+01   9.6891078e-01
   1.7952953e+01   9.7044769e-01
   1.8038038e+01   9.7194621e-01
